"","Strategia 1","Strategia 2","p.value","Decyzja"
"248","removal_max_median-other_MCFS","removal_max_median-other_VI",0.255667749161098,"Nie ma podstaw do odrzucenia H"
"249","removal_max_median-other_MCFS","removal_max_mice_none",0.239103248790056,"Nie ma podstaw do odrzucenia H"
"250","removal_max_median-other_MCFS","removal_med_knn_BORUTA",0.73501682408614,"Nie ma podstaw do odrzucenia H"
"251","removal_max_median-other_MCFS","removal_med_knn_MI",0.849748368837012,"Nie ma podstaw do odrzucenia H"
"252","removal_max_median-other_MCFS","removal_med_knn_none",0.860333683994452,"Nie ma podstaw do odrzucenia H"
"253","removal_max_median-other_MCFS","removal_med_median-frequency_BORUTA",0.902962386009377,"Nie ma podstaw do odrzucenia H"
"254","removal_max_median-other_MCFS","removal_med_median-frequency_MI",0.714787914086138,"Nie ma podstaw do odrzucenia H"
"255","removal_max_median-other_MCFS","removal_med_median-frequency_none",0.745390772184134,"Nie ma podstaw do odrzucenia H"
"256","removal_max_median-other_MCFS","removal_med_median-other_MCFS",0.881609461668978,"Nie ma podstaw do odrzucenia H"
"257","removal_max_median-other_MCFS","removal_med_median-other_none",0.97840458794162,"Nie ma podstaw do odrzucenia H"
"258","removal_max_median-other_MCFS","removal_med_median-other_VI",0.6748271754881,"Nie ma podstaw do odrzucenia H"
"259","removal_max_median-other_MCFS","removal_med_mice_none",0.684617197481084,"Nie ma podstaw do odrzucenia H"
"260","removal_max_median-other_MCFS","removal_min_knn_BORUTA",0.39383793305712,"Nie ma podstaw do odrzucenia H"
"261","removal_max_median-other_MCFS","removal_min_knn_MI",0.490151025202876,"Nie ma podstaw do odrzucenia H"
"262","removal_max_median-other_MCFS","removal_min_knn_none",0.507266181567814,"Nie ma podstaw do odrzucenia H"
"263","removal_max_median-other_MCFS","removal_min_median-frequency_MI",0.401410981057321,"Nie ma podstaw do odrzucenia H"
"264","removal_max_median-other_MCFS","removal_min_median-frequency_none",0.9460511210777,"Nie ma podstaw do odrzucenia H"
"265","removal_max_median-other_MCFS","removal_min_median-other_BORUTA",0.163061933194421,"Nie ma podstaw do odrzucenia H"
"266","removal_max_median-other_MCFS","removal_min_median-other_MCFS",0.323027408700883,"Nie ma podstaw do odrzucenia H"
"267","removal_max_median-other_MCFS","removal_min_median-other_MI",0.635690879020099,"Nie ma podstaw do odrzucenia H"
"268","removal_max_median-other_MCFS","removal_min_median-other_none",0.473231470588913,"Nie ma podstaw do odrzucenia H"
"269","removal_max_median-other_MCFS","removal_min_median-other_VI",0.86035315821824,"Nie ma podstaw do odrzucenia H"
"270","removal_max_median-other_MCFS","removal_min_mice_BORUTA",0.989200290479971,"Nie ma podstaw do odrzucenia H"
"271","removal_max_median-other_MCFS","removal_min_mice_MI",0.786628386863823,"Nie ma podstaw do odrzucenia H"
"272","removal_max_median-other_MCFS","removal_min_mice_none",0.77624743903987,"Nie ma podstaw do odrzucenia H"
"273","removal_max_median-other_MI","removal_max_knn_BORUTA",0.786579471313019,"Nie ma podstaw do odrzucenia H"
"274","removal_max_median-other_MI","removal_max_knn_MI",0.350272499506402,"Nie ma podstaw do odrzucenia H"
"275","removal_max_median-other_MI","removal_max_knn_none",0.104409239846729,"Nie ma podstaw do odrzucenia H"
"276","removal_max_median-other_MI","removal_max_median-frequency_BORUTA",0.440578331705297,"Nie ma podstaw do odrzucenia H"
"277","removal_max_median-other_MI","removal_max_median-frequency_MI",0.35738947992463,"Nie ma podstaw do odrzucenia H"
"278","removal_max_median-other_MI","removal_max_median-frequency_none",0.956837143581072,"Nie ma podstaw do odrzucenia H"
"279","removal_max_median-other_MI","removal_max_median-other_BORUTA",0.694741398019619,"Nie ma podstaw do odrzucenia H"
"280","removal_max_median-other_MI","removal_max_median-other_MCFS",0.967619425257711,"Nie ma podstaw do odrzucenia H"
"281","removal_max_median-other_MI","removal_max_median-other_none",0.255556131697561,"Nie ma podstaw do odrzucenia H"
"282","removal_max_median-other_MI","removal_max_median-other_VI",0.250096758349234,"Nie ma podstaw do odrzucenia H"
"283","removal_max_median-other_MI","removal_max_mice_none",0.37172882951184,"Nie ma podstaw do odrzucenia H"
"284","removal_max_median-other_MI","removal_med_knn_BORUTA",0.745333067330803,"Nie ma podstaw do odrzucenia H"
"285","removal_max_median-other_MI","removal_med_knn_MI",0.924523297489632,"Nie ma podstaw do odrzucenia H"
"286","removal_max_median-other_MI","removal_med_knn_none",0.956839167695897,"Nie ma podstaw do odrzucenia H"
"287","removal_max_median-other_MI","removal_med_median-frequency_BORUTA",0.849685598748649,"Nie ma podstaw do odrzucenia H"
"288","removal_max_median-other_MI","removal_med_median-frequency_MI",0.694727785127894,"Nie ma podstaw do odrzucenia H"
"289","removal_max_median-other_MI","removal_med_median-frequency_none",0.924540962516206,"Nie ma podstaw do odrzucenia H"
"290","removal_max_median-other_MI","removal_med_median-other_MCFS",0.76589660285021,"Nie ma podstaw do odrzucenia H"
"291","removal_max_median-other_MI","removal_med_median-other_none",0.989201304999214,"Nie ma podstaw do odrzucenia H"
"292","removal_max_median-other_MI","removal_med_median-other_VI",0.473231470588913,"Nie ma podstaw do odrzucenia H"
"293","removal_max_median-other_MI","removal_med_mice_none",0.765928617723947,"Nie ma podstaw do odrzucenia H"
"294","removal_max_median-other_MI","removal_min_knn_BORUTA",0.424405037859358,"Nie ma podstaw do odrzucenia H"
"295","removal_max_median-other_MI","removal_min_knn_MI",0.357434641622283,"Nie ma podstaw do odrzucenia H"
"296","removal_max_median-other_MI","removal_min_knn_none",0.40913604347345,"Nie ma podstaw do odrzucenia H"
"297","removal_max_median-other_MI","removal_min_median-frequency_MI",0.456739395159068,"Nie ma podstaw do odrzucenia H"
"298","removal_max_median-other_MI","removal_min_median-frequency_none",0.924512692516876,"Nie ma podstaw do odrzucenia H"
"299","removal_max_median-other_MI","removal_min_median-other_BORUTA",0.184752496365774,"Nie ma podstaw do odrzucenia H"
"300","removal_max_median-other_MI","removal_min_median-other_MCFS",0.448531956633732,"Nie ma podstaw do odrzucenia H"
"301","removal_max_median-other_MI","removal_min_median-other_MI",0.684673286666728,"Nie ma podstaw do odrzucenia H"
"302","removal_max_median-other_MI","removal_min_median-other_none",0.59762187896664,"Nie ma podstaw do odrzucenia H"
"303","removal_max_median-other_MI","removal_min_median-other_VI",0.98920282624214,"Nie ma podstaw do odrzucenia H"
"304","removal_max_median-other_MI","removal_min_mice_BORUTA",0.870961157390968,"Nie ma podstaw do odrzucenia H"
"305","removal_max_median-other_MI","removal_min_mice_MI",0.797029725739252,"Nie ma podstaw do odrzucenia H"
"306","removal_max_median-other_MI","removal_min_mice_none",0.892368695507258,"Nie ma podstaw do odrzucenia H"
"307","removal_max_median-other_none","removal_max_knn_BORUTA",0.357253940010769,"Nie ma podstaw do odrzucenia H"
"308","removal_max_median-other_none","removal_max_knn_MI",0.849636723145978,"Nie ma podstaw do odrzucenia H"
"309","removal_max_median-other_none","removal_max_knn_none",0.664908021689363,"Nie ma podstaw do odrzucenia H"
"310","removal_max_median-other_none","removal_max_median-frequency_BORUTA",0.0206630344501212,"Odrzucamy H"
"311","removal_max_median-other_none","removal_max_median-frequency_MI",0.0191791341429422,"Odrzucamy H"
"312","removal_max_median-other_none","removal_max_median-frequency_none",0.143738934135198,"Nie ma podstaw do odrzucenia H"
"313","removal_max_median-other_none","removal_max_median-other_BORUTA",0.350363035564161,"Nie ma podstaw do odrzucenia H"
"314","removal_max_median-other_none","removal_max_median-other_MCFS",0.223116443986802,"Nie ma podstaw do odrzucenia H"
"315","removal_max_median-other_none","removal_max_median-other_MI",0.255556131697561,"Nie ma podstaw do odrzucenia H"
"316","removal_max_median-other_none","removal_max_median-other_VI",0.903016861707012,"Nie ma podstaw do odrzucenia H"
"317","removal_max_median-other_none","removal_max_mice_none",0.0303470248333041,"Odrzucamy H"
"318","removal_max_median-other_none","removal_med_knn_BORUTA",0.393704592950698,"Nie ma podstaw do odrzucenia H"
"319","removal_max_median-other_none","removal_med_knn_MI",0.175970553659546,"Nie ma podstaw do odrzucenia H"
"320","removal_max_median-other_none","removal_med_knn_none",0.218146239553506,"Nie ma podstaw do odrzucenia H"
"321","removal_max_median-other_none","removal_med_median-frequency_BORUTA",0.290812130869868,"Nie ma podstaw do odrzucenia H"
"322","removal_max_median-other_none","removal_med_median-frequency_MI",0.316534284136201,"Nie ma podstaw do odrzucenia H"
"323","removal_max_median-other_none","removal_med_median-frequency_none",0.140159083662631,"Nie ma podstaw do odrzucenia H"
"324","removal_max_median-other_none","removal_med_median-other_MCFS",0.261078989377886,"Nie ma podstaw do odrzucenia H"
"325","removal_max_median-other_none","removal_med_median-other_none",0.233439309058145,"Nie ma podstaw do odrzucenia H"
"326","removal_max_median-other_none","removal_med_median-other_VI",0.507166447896066,"Nie ma podstaw do odrzucenia H"
"327","removal_max_median-other_none","removal_med_mice_none",0.364526522322979,"Nie ma podstaw do odrzucenia H"
"328","removal_max_median-other_none","removal_min_knn_BORUTA",0.0528801630846064,"Nie ma podstaw do odrzucenia H"
"329","removal_max_median-other_none","removal_min_knn_MI",0.55136430366682,"Nie ma podstaw do odrzucenia H"
"330","removal_max_median-other_none","removal_min_knn_none",0.714851946268821,"Nie ma podstaw do odrzucenia H"
"331","removal_max_median-other_none","removal_min_median-frequency_MI",0.0410001830400377,"Odrzucamy H"
"332","removal_max_median-other_none","removal_min_median-frequency_none",0.249941074310156,"Nie ma podstaw do odrzucenia H"
"333","removal_max_median-other_none","removal_min_median-other_BORUTA",0.765768411912514,"Nie ma podstaw do odrzucenia H"
"334","removal_max_median-other_none","removal_min_median-other_MCFS",0.839068330920008,"Nie ma podstaw do odrzucenia H"
"335","removal_max_median-other_none","removal_min_median-other_MI",0.0933065209966531,"Nie ma podstaw do odrzucenia H"
"336","removal_max_median-other_none","removal_min_median-other_none",0.0528913074522707,"Nie ma podstaw do odrzucenia H"
"337","removal_max_median-other_none","removal_min_median-other_VI",0.184752496365774,"Nie ma podstaw do odrzucenia H"
"338","removal_max_median-other_none","removal_min_mice_BORUTA",0.233549166678386,"Nie ma podstaw do odrzucenia H"
"339","removal_max_median-other_none","removal_min_mice_MI",0.316488813861878,"Nie ma podstaw do odrzucenia H"
"340","removal_max_median-other_none","removal_min_mice_none",0.184814360569101,"Nie ma podstaw do odrzucenia H"
"341","removal_max_median-other_VI","removal_max_knn_BORUTA",0.489681858007147,"Nie ma podstaw do odrzucenia H"
"342","removal_max_median-other_VI","removal_max_knn_MI",0.714634060823642,"Nie ma podstaw do odrzucenia H"
"343","removal_max_median-other_VI","removal_max_knn_none",0.839083250009229,"Nie ma podstaw do odrzucenia H"
"344","removal_max_median-other_VI","removal_max_median-frequency_BORUTA",0.0238438192899315,"Odrzucamy H"
"345","removal_max_median-other_VI","removal_max_median-frequency_MI",0.0303236859081742,"Odrzucamy H"
"346","removal_max_median-other_VI","removal_max_median-frequency_none",0.23894883115398,"Nie ma podstaw do odrzucenia H"
"347","removal_max_median-other_VI","removal_max_median-other_BORUTA",0.316602473555986,"Nie ma podstaw do odrzucenia H"
"348","removal_max_median-other_VI","removal_max_median-other_MCFS",0.255667749161098,"Nie ma podstaw do odrzucenia H"
"349","removal_max_median-other_VI","removal_max_median-other_MI",0.250096758349234,"Nie ma podstaw do odrzucenia H"
"350","removal_max_median-other_VI","removal_max_median-other_none",0.903016861707012,"Nie ma podstaw do odrzucenia H"
"351","removal_max_median-other_VI","removal_max_mice_none",0.0324711122789991,"Odrzucamy H"
"352","removal_max_median-other_VI","removal_med_knn_BORUTA",0.378794736042405,"Nie ma podstaw do odrzucenia H"
"353","removal_max_median-other_VI","removal_med_knn_MI",0.171728553732491,"Nie ma podstaw do odrzucenia H"
"354","removal_max_median-other_VI","removal_med_knn_none",0.336665815338396,"Nie ma podstaw do odrzucenia H"
"355","removal_max_median-other_VI","removal_med_median-frequency_BORUTA",0.401322510115727,"Nie ma podstaw do odrzucenia H"
"356","removal_max_median-other_VI","removal_med_median-frequency_MI",0.329859194655477,"Nie ma podstaw do odrzucenia H"
"357","removal_max_median-other_VI","removal_med_median-frequency_none",0.147542378655785,"Nie ma podstaw do odrzucenia H"
"358","removal_max_median-other_VI","removal_med_median-other_MCFS",0.198518392770966,"Nie ma podstaw do odrzucenia H"
"359","removal_max_median-other_VI","removal_med_median-other_none",0.303632110000118,"Nie ma podstaw do odrzucenia H"
"360","removal_max_median-other_VI","removal_med_median-other_VI",0.49002875707979,"Nie ma podstaw do odrzucenia H"
"361","removal_max_median-other_VI","removal_med_mice_none",0.464923419030529,"Nie ma podstaw do odrzucenia H"
"362","removal_max_median-other_VI","removal_min_knn_BORUTA",0.065627275039965,"Nie ma podstaw do odrzucenia H"
"363","removal_max_median-other_VI","removal_min_knn_MI",0.674654291143695,"Nie ma podstaw do odrzucenia H"
"364","removal_max_median-other_VI","removal_min_knn_none",0.664967135117932,"Nie ma podstaw do odrzucenia H"
"365","removal_max_median-other_VI","removal_min_median-frequency_MI",0.0740623954978299,"Nie ma podstaw do odrzucenia H"
"366","removal_max_median-other_VI","removal_min_median-frequency_none",0.151421160092343,"Nie ma podstaw do odrzucenia H"
"367","removal_max_median-other_VI","removal_min_median-other_BORUTA",0.807496786946732,"Nie ma podstaw do odrzucenia H"
"368","removal_max_median-other_VI","removal_min_median-other_MCFS",0.807461309423154,"Nie ma podstaw do odrzucenia H"
"369","removal_max_median-other_VI","removal_min_median-other_MI",0.0986783236406579,"Nie ma podstaw do odrzucenia H"
"370","removal_max_median-other_VI","removal_min_median-other_none",0.0856049170949192,"Nie ma podstaw do odrzucenia H"
"371","removal_max_median-other_VI","removal_min_median-other_VI",0.233812658555763,"Nie ma podstaw do odrzucenia H"
"372","removal_max_median-other_VI","removal_min_mice_BORUTA",0.212893421958305,"Nie ma podstaw do odrzucenia H"
"373","removal_max_median-other_VI","removal_min_mice_MI",0.336597744430792,"Nie ma podstaw do odrzucenia H"
"374","removal_max_median-other_VI","removal_min_mice_none",0.233549166678386,"Nie ma podstaw do odrzucenia H"
"375","removal_max_mice_none","removal_max_knn_BORUTA",0.249428936328831,"Nie ma podstaw do odrzucenia H"
"376","removal_max_mice_none","removal_max_knn_MI",0.180065862031835,"Nie ma podstaw do odrzucenia H"
"377","removal_max_mice_none","removal_max_knn_none",0.00679898841129323,"Odrzucamy H"
"378","removal_max_mice_none","removal_max_median-frequency_BORUTA",0.635706749027978,"Nie ma podstaw do odrzucenia H"
"379","removal_max_mice_none","removal_max_median-frequency_MI",0.724864539342199,"Nie ma podstaw do odrzucenia H"
"380","removal_max_mice_none","removal_max_median-frequency_none",0.218211078137815,"Nie ma podstaw do odrzucenia H"
"381","removal_max_mice_none","removal_max_median-other_BORUTA",0.078563740357933,"Nie ma podstaw do odrzucenia H"
"382","removal_max_mice_none","removal_max_median-other_MCFS",0.239103248790056,"Nie ma podstaw do odrzucenia H"
"383","removal_max_mice_none","removal_max_median-other_MI",0.37172882951184,"Nie ma podstaw do odrzucenia H"
"384","removal_max_mice_none","removal_max_median-other_none",0.0303470248333041,"Odrzucamy H"
"385","removal_max_mice_none","removal_max_median-other_VI",0.0324711122789991,"Odrzucamy H"
"386","removal_max_mice_none","removal_med_knn_BORUTA",0.129551753069264,"Nie ma podstaw do odrzucenia H"
"387","removal_max_mice_none","removal_med_knn_MI",0.350363035564161,"Nie ma podstaw do odrzucenia H"
"388","removal_max_mice_none","removal_med_knn_none",0.208218715714623,"Nie ma podstaw do odrzucenia H"
"389","removal_max_mice_none","removal_med_median-frequency_BORUTA",0.180106809844613,"Nie ma podstaw do odrzucenia H"
"390","removal_max_mice_none","removal_med_median-frequency_MI",0.0599664460761354,"Nie ma podstaw do odrzucenia H"
"391","removal_max_mice_none","removal_med_median-frequency_none",0.255556131697561,"Nie ma podstaw do odrzucenia H"
"392","removal_max_mice_none","removal_med_median-other_MCFS",0.0697474591998362,"Nie ma podstaw do odrzucenia H"
"393","removal_max_mice_none","removal_med_median-other_none",0.217778564858498,"Nie ma podstaw do odrzucenia H"
"394","removal_max_mice_none","removal_med_median-other_VI",0.0958685706588769,"Nie ma podstaw do odrzucenia H"
"395","removal_max_mice_none","removal_med_mice_none",0.101616267398955,"Nie ma podstaw do odrzucenia H"
"396","removal_max_mice_none","removal_min_knn_BORUTA",0.924480850757359,"Nie ma podstaw do odrzucenia H"
"397","removal_max_mice_none","removal_min_knn_MI",0.0137578978319279,"Odrzucamy H"
"398","removal_max_mice_none","removal_min_knn_none",0.0657033364889546,"Nie ma podstaw do odrzucenia H"
"399","removal_max_mice_none","removal_min_median-frequency_MI",0.704711649933448,"Nie ma podstaw do odrzucenia H"
"400","removal_max_mice_none","removal_min_median-frequency_none",0.28487505419043,"Nie ma podstaw do odrzucenia H"
"401","removal_max_mice_none","removal_min_median-other_BORUTA",0.0127739467711879,"Odrzucamy H"
"402","removal_max_mice_none","removal_min_median-other_MCFS",0.0437418413700847,"Odrzucamy H"
"403","removal_max_mice_none","removal_min_median-other_MI",0.456612543979639,"Nie ma podstaw do odrzucenia H"
"404","removal_max_mice_none","removal_min_median-other_none",0.424383263014081,"Nie ma podstaw do odrzucenia H"
"405","removal_max_mice_none","removal_min_median-other_VI",0.297313925090968,"Nie ma podstaw do odrzucenia H"
"406","removal_max_mice_none","removal_min_mice_BORUTA",0.104311576780727,"Nie ma podstaw do odrzucenia H"
"407","removal_max_mice_none","removal_min_mice_MI",0.129587766705146,"Nie ma podstaw do odrzucenia H"
"408","removal_max_mice_none","removal_min_mice_none",0.244479244995617,"Nie ma podstaw do odrzucenia H"
"409","removal_med_knn_BORUTA","removal_max_knn_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"410","removal_med_knn_BORUTA","removal_max_knn_MI",0.61626142550682,"Nie ma podstaw do odrzucenia H"
"411","removal_med_knn_BORUTA","removal_max_knn_none",0.203178301353014,"Nie ma podstaw do odrzucenia H"
"412","removal_med_knn_BORUTA","removal_max_median-frequency_BORUTA",0.140159083662631,"Nie ma podstaw do odrzucenia H"
"413","removal_med_knn_BORUTA","removal_max_median-frequency_MI",0.147371173142886,"Nie ma podstaw do odrzucenia H"
"414","removal_med_knn_BORUTA","removal_max_median-frequency_none",0.76585389591767,"Nie ma podstaw do odrzucenia H"
"415","removal_med_knn_BORUTA","removal_max_median-other_BORUTA",0.956816886757708,"Nie ma podstaw do odrzucenia H"
"416","removal_med_knn_BORUTA","removal_max_median-other_MCFS",0.73501682408614,"Nie ma podstaw do odrzucenia H"
"417","removal_med_knn_BORUTA","removal_max_median-other_MI",0.745333067330803,"Nie ma podstaw do odrzucenia H"
"418","removal_med_knn_BORUTA","removal_max_median-other_none",0.393704592950698,"Nie ma podstaw do odrzucenia H"
"419","removal_med_knn_BORUTA","removal_max_median-other_VI",0.378794736042405,"Nie ma podstaw do odrzucenia H"
"420","removal_med_knn_BORUTA","removal_max_mice_none",0.129551753069264,"Nie ma podstaw do odrzucenia H"
"421","removal_med_knn_BORUTA","removal_med_knn_MI",0.645421356000046,"Nie ma podstaw do odrzucenia H"
"422","removal_med_knn_BORUTA","removal_med_knn_none",0.97839850078326,"Nie ma podstaw do odrzucenia H"
"423","removal_med_knn_BORUTA","removal_med_median-frequency_BORUTA",0.935252716412945,"Nie ma podstaw do odrzucenia H"
"424","removal_med_knn_BORUTA","removal_med_median-frequency_MI",1,"Nie ma podstaw do odrzucenia H"
"425","removal_med_knn_BORUTA","removal_med_median-frequency_none",0.569818720506086,"Nie ma podstaw do odrzucenia H"
"426","removal_med_knn_BORUTA","removal_med_median-other_MCFS",0.870967166550697,"Nie ma podstaw do odrzucenia H"
"427","removal_med_knn_BORUTA","removal_med_median-other_none",0.796983070344211,"Nie ma podstaw do odrzucenia H"
"428","removal_med_knn_BORUTA","removal_med_median-other_VI",0.76589660285021,"Nie ma podstaw do odrzucenia H"
"429","removal_med_knn_BORUTA","removal_med_mice_none",0.978394439816849,"Nie ma podstaw do odrzucenia H"
"430","removal_med_knn_BORUTA","removal_min_knn_BORUTA",0.244235453144869,"Nie ma podstaw do odrzucenia H"
"431","removal_med_knn_BORUTA","removal_min_knn_MI",0.588278794045755,"Nie ma podstaw do odrzucenia H"
"432","removal_med_knn_BORUTA","removal_min_knn_none",0.674783980203691,"Nie ma podstaw do odrzucenia H"
"433","removal_med_knn_BORUTA","removal_min_median-frequency_MI",0.278935045581629,"Nie ma podstaw do odrzucenia H"
"434","removal_med_knn_BORUTA","removal_min_median-frequency_none",0.616476917382264,"Nie ma podstaw do odrzucenia H"
"435","removal_med_knn_BORUTA","removal_min_median-other_BORUTA",0.222811874287799,"Nie ma podstaw do odrzucenia H"
"436","removal_med_knn_BORUTA","removal_min_median-other_MCFS",0.481290920878765,"Nie ma podstaw do odrzucenia H"
"437","removal_med_knn_BORUTA","removal_min_median-other_MI",0.343198061097974,"Nie ma podstaw do odrzucenia H"
"438","removal_med_knn_BORUTA","removal_min_median-other_none",0.329791049904172,"Nie ma podstaw do odrzucenia H"
"439","removal_med_knn_BORUTA","removal_min_median-other_VI",0.69460518718344,"Nie ma podstaw do odrzucenia H"
"440","removal_med_knn_BORUTA","removal_min_mice_BORUTA",0.724827322775804,"Nie ma podstaw do odrzucenia H"
"441","removal_med_knn_BORUTA","removal_min_mice_MI",0.903025932073356,"Nie ma podstaw do odrzucenia H"
"442","removal_med_knn_BORUTA","removal_min_mice_none",0.674769577955332,"Nie ma podstaw do odrzucenia H"
"443","removal_med_knn_MI","removal_max_knn_BORUTA",0.776175802761705,"Nie ma podstaw do odrzucenia H"
"444","removal_med_knn_MI","removal_max_knn_MI",0.37172882951184,"Nie ma podstaw do odrzucenia H"
"445","removal_med_knn_MI","removal_max_knn_none",0.0617818051039035,"Nie ma podstaw do odrzucenia H"
"446","removal_med_knn_MI","removal_max_median-frequency_BORUTA",0.448553263977658,"Nie ma podstaw do odrzucenia H"
"447","removal_med_knn_MI","removal_max_median-frequency_MI",0.379085886175665,"Nie ma podstaw do odrzucenia H"
"448","removal_med_knn_MI","removal_max_median-frequency_none",0.776278119259264,"Nie ma podstaw do odrzucenia H"
"449","removal_med_knn_MI","removal_max_median-other_BORUTA",0.473189910462219,"Nie ma podstaw do odrzucenia H"
"450","removal_med_knn_MI","removal_max_median-other_MCFS",0.849748368837012,"Nie ma podstaw do odrzucenia H"
"451","removal_med_knn_MI","removal_max_median-other_MI",0.924523297489632,"Nie ma podstaw do odrzucenia H"
"452","removal_med_knn_MI","removal_max_median-other_none",0.175970553659546,"Nie ma podstaw do odrzucenia H"
"453","removal_med_knn_MI","removal_max_median-other_VI",0.171728553732491,"Nie ma podstaw do odrzucenia H"
"454","removal_med_knn_MI","removal_max_mice_none",0.350363035564161,"Nie ma podstaw do odrzucenia H"
"455","removal_med_knn_MI","removal_med_knn_BORUTA",0.645421356000046,"Nie ma podstaw do odrzucenia H"
"456","removal_med_knn_MI","removal_med_knn_none",0.818040419189723,"Nie ma podstaw do odrzucenia H"
"457","removal_med_knn_MI","removal_med_median-frequency_BORUTA",0.69464606955722,"Nie ma podstaw do odrzucenia H"
"458","removal_med_knn_MI","removal_med_median-frequency_MI",0.440513959792608,"Nie ma podstaw do odrzucenia H"
"459","removal_med_knn_MI","removal_med_median-frequency_none",0.9460511210777,"Nie ma podstaw do odrzucenia H"
"460","removal_med_knn_MI","removal_med_median-other_MCFS",0.551513893889616,"Nie ma podstaw do odrzucenia H"
"461","removal_med_knn_MI","removal_med_median-other_none",0.892338551575545,"Nie ma podstaw do odrzucenia H"
"462","removal_med_knn_MI","removal_med_median-other_VI",0.378906763708024,"Nie ma podstaw do odrzucenia H"
"463","removal_med_knn_MI","removal_med_mice_none",0.616559702550021,"Nie ma podstaw do odrzucenia H"
"464","removal_med_knn_MI","removal_min_knn_BORUTA",0.35022721790008,"Nie ma podstaw do odrzucenia H"
"465","removal_med_knn_MI","removal_min_knn_MI",0.147637464610982,"Nie ma podstaw do odrzucenia H"
"466","removal_med_knn_MI","removal_min_knn_none",0.424492113073213,"Nie ma podstaw do odrzucenia H"
"467","removal_med_knn_MI","removal_min_median-frequency_MI",0.498658886240864,"Nie ma podstaw do odrzucenia H"
"468","removal_med_knn_MI","removal_min_median-frequency_none",0.881614984774975,"Nie ma podstaw do odrzucenia H"
"469","removal_med_knn_MI","removal_min_median-other_BORUTA",0.122880258088228,"Nie ma podstaw do odrzucenia H"
"470","removal_med_knn_MI","removal_min_median-other_MCFS",0.228432286235121,"Nie ma podstaw do odrzucenia H"
"471","removal_med_knn_MI","removal_min_median-other_MI",0.68460317051329,"Nie ma podstaw do odrzucenia H"
"472","removal_med_knn_MI","removal_min_median-other_none",0.626117479916739,"Nie ma podstaw do odrzucenia H"
"473","removal_med_knn_MI","removal_min_median-other_VI",0.935276997181816,"Nie ma podstaw do odrzucenia H"
"474","removal_med_knn_MI","removal_min_mice_BORUTA",0.551439117369847,"Nie ma podstaw do odrzucenia H"
"475","removal_med_knn_MI","removal_min_mice_MI",0.674697538042885,"Nie ma podstaw do odrzucenia H"
"476","removal_med_knn_MI","removal_min_mice_none",0.892368695507258,"Nie ma podstaw do odrzucenia H"
"477","removal_med_knn_none","removal_max_knn_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"478","removal_med_knn_none","removal_max_knn_MI",0.464776616645988,"Nie ma podstaw do odrzucenia H"
"479","removal_med_knn_none","removal_max_knn_none",0.159348867282488,"Nie ma podstaw do odrzucenia H"
"480","removal_med_knn_none","removal_max_median-frequency_BORUTA",0.239125301766158,"Nie ma podstaw do odrzucenia H"
"481","removal_med_knn_none","removal_max_median-frequency_MI",0.244191105083265,"Nie ma podstaw do odrzucenia H"
"482","removal_med_knn_none","removal_max_median-frequency_none",0.903066717251844,"Nie ma podstaw do odrzucenia H"
"483","removal_med_knn_none","removal_max_median-other_BORUTA",0.849713506275794,"Nie ma podstaw do odrzucenia H"
"484","removal_med_knn_none","removal_max_median-other_MCFS",0.860333683994452,"Nie ma podstaw do odrzucenia H"
"485","removal_med_knn_none","removal_max_median-other_MI",0.956839167695897,"Nie ma podstaw do odrzucenia H"
"486","removal_med_knn_none","removal_max_median-other_none",0.218146239553506,"Nie ma podstaw do odrzucenia H"
"487","removal_med_knn_none","removal_max_median-other_VI",0.336665815338396,"Nie ma podstaw do odrzucenia H"
"488","removal_med_knn_none","removal_max_mice_none",0.208218715714623,"Nie ma podstaw do odrzucenia H"
"489","removal_med_knn_none","removal_med_knn_BORUTA",0.97839850078326,"Nie ma podstaw do odrzucenia H"
"490","removal_med_knn_none","removal_med_knn_MI",0.818040419189723,"Nie ma podstaw do odrzucenia H"
"491","removal_med_knn_none","removal_med_median-frequency_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"492","removal_med_knn_none","removal_med_median-frequency_MI",0.745379234349945,"Nie ma podstaw do odrzucenia H"
"493","removal_med_knn_none","removal_med_median-frequency_none",0.694782225782797,"Nie ma podstaw do odrzucenia H"
"494","removal_med_knn_none","removal_med_median-other_MCFS",0.946043530494664,"Nie ma podstaw do odrzucenia H"
"495","removal_med_knn_none","removal_med_median-other_none",0.786667495103105,"Nie ma podstaw do odrzucenia H"
"496","removal_med_knn_none","removal_med_median-other_VI",0.71483914327961,"Nie ma podstaw do odrzucenia H"
"497","removal_med_knn_none","removal_med_mice_none",0.935276997181816,"Nie ma podstaw do odrzucenia H"
"498","removal_med_knn_none","removal_min_knn_BORUTA",0.409004041219828,"Nie ma podstaw do odrzucenia H"
"499","removal_med_knn_none","removal_min_knn_MI",0.473273021015292,"Nie ma podstaw do odrzucenia H"
"500","removal_med_knn_none","removal_min_knn_none",0.588313827937338,"Nie ma podstaw do odrzucenia H"
"501","removal_med_knn_none","removal_min_median-frequency_MI",0.303791061119914,"Nie ma podstaw do odrzucenia H"
